userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
658250,0,3,2,3,,3,0,4.0
659386,74,10,1,4,1.0,2,0,3.0
720639,20,3,2,3,2.0,3,0,3.0
725213,0,10,1,4,,2,0,
728351,0,3,2,3,,3,0,2.0
757954,0,9,1,3,,3,0,2.0
777619,0,4,2,4,1.0,2,0,
783049,0,9,1,3,2.0,3,0,
797705,0,10,1,4,,3,0,1.0
800986,0,5,2,5,,3,0,1.0
836352,45,5,2,5,2.0,3,0,3.0
846885,0,10,1,4,,3,0,2.0
906528,33,4,2,4,2.0,3,0,2.0
988140,33,4,2,4,2.0,3,0,2.0
993775,0,3,2,3,,2,0,
1015012,20,3,2,3,1.0,3,0,4.0
1028497,0,3,2,3,,2,0,
1035207,0,10,1,4,,3,0,3.0
1042353,0,4,2,4,,3,0,4.0
1134886,45,5,2,5,2.0,3,0,3.0
11675,31,4,2,4,1.0,3,0,4.0
54212,0,11,1,5,,1,0,
159260,20,3,2,3,2.0,3,0,3.0
236561,0,2,2,2,,2,0,
256922,0,9,1,3,,3,0,2.0
268797,12,3,2,3,1.0,2,0,4.0
296381,33,4,2,4,2.0,3,0,2.0
319908,0,8,1,2,3.0,3,0,
325486,0,10,1,4,2.0,1,0,
348617,0,8,1,2,,3,0,3.0
353817,8,2,2,2,2.0,3,0,4.0
369404,66,9,1,3,2.0,3,1,2.0
371032,0,11,1,5,,3,0,
386219,2,1,2,1,1.0,3,1,3.0
386461,0,7,1,1,,2,0,
549553,0,8,1,2,1.0,3,0,
647127,0,1,2,1,,3,0,
661942,42,5,2,5,1.0,3,0,4.0
721231,0,4,2,4,,3,0,4.0
842777,0,4,2,4,,3,0,1.0
852645,18,3,2,3,2.0,3,0,1.0
924551,0,4,2,4,,2,0,
947264,0,10,1,4,,2,0,
1029762,0,10,1,4,,3,0,4.0
1044730,45,5,2,5,2.0,3,0,3.0
1054607,0,3,2,3,,3,0,2.0
1071757,0,4,2,4,,3,0,
1104905,8,2,2,2,2.0,3,0,3.0
1121214,0,11,1,5,,3,0,2.0
1128496,0,4,2,4,,3,0,3.0
1138673,5,2,2,2,2.0,3,1,3.0
6348,0,4,2,4,,1,0,
8311,0,3,2,3,,3,0,4.0
13104,0,9,1,3,,3,0,
39869,0,9,1,3,,3,0,2.0
102968,0,2,2,2,,3,0,
125042,89,11,1,5,1.0,3,0,3.0
177504,0,4,2,4,,2,0,3.0
219652,0,2,2,2,,3,1,2.0
276136,0,12,1,6,,3,0,2.0
330036,0,4,2,4,3.0,3,0,
352456,0,4,2,4,,3,0,3.0
375464,16,3,2,3,1.0,3,0,2.0
400254,0,5,2,5,,3,0,
443601,2,1,2,1,1.0,3,0,1.0
491412,0,3,2,3,,2,0,
630770,0,7,1,1,,3,0,
655221,0,9,1,3,,3,0,2.0
736658,0,10,1,4,,2,0,
782376,2,1,2,1,1.0,3,0,3.0
782506,33,4,2,4,2.0,3,0,2.0
786059,0,3,2,3,,3,0,
871141,91,11,1,5,2.0,3,0,2.0
913436,0,10,1,4,,3,0,2.0
917763,0,6,2,6,,3,0,
965358,7,2,2,2,1.0,3,0,1.0
1000206,0,2,2,2,,3,0,
1006006,45,5,2,5,2.0,3,0,3.0
1013291,0,3,2,3,,2,0,
1033409,33,4,2,4,2.0,3,0,2.0
1062906,0,9,1,3,,3,0,2.0
1074621,19,3,2,3,2.0,3,0,2.0
1105985,0,4,2,4,,3,0,1.0
1116778,77,10,1,4,1.0,3,0,2.0
36401,31,4,2,4,1.0,3,0,4.0
39861,0,3,2,3,,3,0,
66800,0,8,1,2,,2,1,
119854,19,3,2,3,2.0,3,0,2.0
155891,0,5,2,5,,3,0,
194300,0,2,2,2,1.0,3,0,
204230,0,10,1,4,,3,0,3.0
205782,19,3,2,3,2.0,3,0,2.0
231463,0,3,2,3,,3,0,4.0
319533,41,5,2,5,1.0,3,0,2.0
332602,92,11,1,5,2.0,3,0,3.0
361393,0,5,2,5,1.0,3,0,
390575,0,5,2,5,,3,0,4.0
406836,0,1,2,1,,3,0,
413062,2,1,2,1,1.0,3,0,
416390,7,2,2,2,2.0,3,0,2.0
461600,0,2,2,2,,3,1,3.0
562664,0,3,2,3,,3,0,3.0
573954,0,3,2,3,2.0,3,0,
600019,0,10,1,4,,2,0,
636654,0,10,1,4,2.0,3,0,
715361,0,11,1,5,,2,0,
1001932,17,3,2,3,1.0,3,0,3.0
1002612,0,2,2,2,,3,1,2.0
1089179,66,9,1,3,2.0,3,0,1.0
1130291,7,2,2,2,2.0,3,0,1.0
49569,0,11,1,5,,3,0,2.0
63480,35,4,2,4,3.0,3,0,1.0
78141,57,8,1,2,1.0,3,0,3.0
85117,0,4,2,4,,3,0,
106836,0,8,1,2,,2,0,
113900,56,8,1,2,1.0,3,0,2.0
151807,0,3,2,3,1.0,3,0,
156077,0,4,2,4,2.0,3,0,
169836,6,2,2,2,1.0,2,0,3.0
185420,57,8,1,2,3.0,3,0,4.0
188408,0,2,2,2,,2,0,4.0
274309,0,10,1,4,,3,0,4.0
282641,0,3,2,3,2.0,3,0,
325120,0,4,2,4,,3,0,
398400,0,11,1,5,,3,0,3.0
424880,0,8,1,2,,3,0,4.0
455433,7,2,2,2,1.0,3,0,2.0
470637,92,11,1,5,2.0,3,0,4.0
476981,30,4,2,4,1.0,3,0,1.0
485030,33,4,2,4,2.0,3,0,2.0
505493,34,4,2,4,2.0,3,0,3.0
512404,66,9,1,3,2.0,3,0,2.0
516789,19,3,2,3,2.0,3,0,2.0
548824,8,2,2,2,1.0,3,0,3.0
554709,93,11,1,5,3.0,3,0,2.0
575202,31,4,2,4,1.0,3,0,4.0
604366,0,7,1,1,,2,0,
631657,17,3,2,3,1.0,3,0,4.0
698044,0,3,2,3,2.0,3,0,
749014,0,8,1,2,,3,0,
772948,0,8,1,2,,2,0,
778548,16,3,2,3,1.0,3,0,2.0
970087,44,5,2,5,2.0,3,0,2.0
1007699,0,4,2,4,,3,0,
1053045,0,3,2,3,,2,0,
1053196,0,5,2,5,,1,0,
1110857,0,4,2,4,2.0,2,0,
57624,0,3,2,3,,2,0,
121076,8,2,2,2,2.0,3,0,3.0
123768,0,3,2,3,,3,0,
130788,0,9,1,3,,3,0,2.0
147137,0,4,2,4,,3,0,4.0
167008,0,10,1,4,,3,0,
304061,0,1,2,1,,3,0,
346390,7,2,2,2,1.0,3,0,1.0
460168,0,2,2,2,,3,0,1.0
488664,51,7,1,1,2.0,3,0,2.0
562581,0,9,1,3,,3,0,3.0
586893,0,3,2,3,,3,0,1.0
591180,5,2,2,2,2.0,3,1,2.0
604360,0,9,1,3,1.0,2,0,
633315,41,5,2,5,1.0,3,0,2.0
657305,0,9,1,3,,3,0,
659201,0,5,2,5,2.0,3,0,
676629,44,5,2,5,2.0,3,0,2.0
696542,0,3,2,3,,3,0,2.0
742795,81,10,1,4,2.0,3,0,3.0
794169,0,5,2,5,,2,0,
796903,0,4,2,4,,3,0,3.0
802300,0,10,1,4,,3,0,
817594,54,8,1,2,1.0,3,1,3.0
833764,0,1,2,1,,2,0,
857772,34,4,2,4,2.0,3,0,4.0
931182,0,1,2,1,,2,1,
969133,0,12,1,6,,1,0,
985936,44,5,2,5,2.0,3,0,2.0
990131,0,2,2,2,,3,0,2.0
1054881,0,9,1,3,,3,0,2.0
1119443,0,10,1,4,2.0,2,0,
1136411,0,4,2,4,,3,0,4.0
27655,0,2,2,2,,3,1,2.0
52292,0,3,2,3,,3,0,2.0
55018,0,8,1,2,,2,0,
133187,0,3,2,3,,3,0,2.0
198094,56,8,1,2,1.0,3,0,2.0
201959,0,4,2,4,,3,0,4.0
220807,0,6,2,6,,2,0,
324844,0,2,2,2,,3,0,4.0
410018,0,2,2,2,,2,0,
436006,0,4,2,4,,3,0,
471185,0,3,2,3,,3,0,2.0
498706,0,2,2,2,,3,1,1.0
499193,0,5,2,5,2.0,2,0,
519891,92,11,1,5,2.0,3,0,3.0
560239,44,5,2,5,2.0,3,0,2.0
591337,0,11,1,5,,1,0,
652075,64,9,1,3,1.0,3,0,2.0
678682,0,10,1,4,2.0,3,0,
700479,0,4,2,4,,3,0,1.0
712460,0,11,1,5,,3,0,3.0
789597,0,5,2,5,,1,0,
868061,0,11,1,5,,2,0,
871402,45,5,2,5,2.0,3,0,3.0
882414,7,2,2,2,2.0,3,0,1.0
945354,0,10,1,4,,1,0,
996974,0,8,1,2,,3,1,2.0
997168,92,11,1,5,3.0,3,0,3.0
1013594,0,4,2,4,2.0,3,0,
1026774,0,3,2,3,,3,0,
1104557,16,3,2,3,1.0,3,0,2.0
4461,0,9,1,3,,3,0,2.0
5961,0,10,1,4,,2,0,
44529,0,5,2,5,,2,0,3.0
83098,46,5,2,5,2.0,3,0,2.0
140690,0,8,1,2,,2,0,3.0
221722,0,10,1,4,,3,0,
302556,0,9,1,3,,3,0,
320551,8,2,2,2,2.0,3,0,4.0
348114,44,5,2,5,2.0,3,0,2.0
360575,54,8,1,2,1.0,3,1,2.0
379441,8,2,2,2,1.0,3,0,3.0
468572,89,11,1,5,1.0,3,0,4.0
565288,0,3,2,3,,3,0,2.0
597160,56,8,1,2,1.0,3,0,1.0
626799,0,2,2,2,2.0,3,0,
748048,80,10,1,4,2.0,3,0,2.0
753321,0,2,2,2,,1,0,
762712,0,9,1,3,,3,0,2.0
791605,44,5,2,5,2.0,3,0,2.0
837319,82,10,1,4,3.0,3,0,2.0
855072,0,10,1,4,,3,0,3.0
885719,0,8,1,2,,3,1,
913710,0,3,2,3,,3,0,1.0
964015,81,10,1,4,2.0,3,0,4.0
973610,0,11,1,5,3.0,2,0,
1036318,0,3,2,3,,3,0,2.0
1040370,17,3,2,3,1.0,3,0,4.0
1059178,0,8,1,2,,3,1,2.0
1060236,0,5,2,5,,3,0,2.0
3945,16,3,2,3,1.0,3,0,2.0
14621,20,3,2,3,2.0,3,0,3.0
54502,0,2,2,2,,3,0,2.0
75737,34,4,2,4,2.0,3,0,3.0
127425,0,10,1,4,,3,0,2.0
207636,7,2,2,2,2.0,3,0,1.0
232626,33,4,2,4,2.0,3,0,2.0
266235,0,11,1,5,,3,0,1.0
289845,0,4,2,4,,3,0,3.0
325402,0,10,1,4,,3,0,
341713,20,3,2,3,2.0,3,1,3.0
350602,0,2,2,2,,3,0,3.0
433433,8,2,2,2,2.0,3,0,3.0
449401,0,3,2,3,,3,0,3.0
560765,18,3,2,3,2.0,3,0,1.0
611362,91,11,1,5,2.0,3,0,2.0
630376,0,2,2,2,,1,0,
685147,43,5,2,5,2.0,3,0,1.0
707769,0,4,2,4,,3,0,4.0
714038,0,9,1,3,3.0,3,0,
754958,0,3,2,3,,3,0,3.0
758274,44,5,2,5,2.0,3,0,2.0
795395,15,3,2,3,1.0,3,0,1.0
840406,66,9,1,3,2.0,3,0,2.0
849011,33,4,2,4,2.0,3,0,2.0
851215,34,4,2,4,2.0,3,0,3.0
942860,0,7,1,1,,1,0,
992212,67,9,1,3,2.0,3,0,4.0
1017215,0,3,2,3,,3,0,3.0
1021242,0,4,2,4,2.0,3,0,
1099746,0,10,1,4,2.0,3,0,
1103426,0,9,1,3,,3,0,4.0
1112967,0,3,2,3,,3,0,3.0
90107,0,3,2,3,,3,0,2.0
116243,0,9,1,3,,1,0,
116348,31,4,2,4,1.0,3,0,4.0
120012,0,3,2,3,,2,0,
198895,46,5,2,5,3.0,3,0,2.0
214015,0,2,2,2,1.0,3,0,
243701,0,3,2,3,,3,0,4.0
244797,0,3,2,3,1.0,3,0,
254036,0,4,2,4,2.0,2,0,
264504,30,4,2,4,1.0,3,0,2.0
299569,0,5,2,5,,3,0,3.0
346075,17,3,2,3,1.0,3,0,3.0
379754,0,4,2,4,,3,0,
427269,0,2,2,2,2.0,3,0,
432593,0,3,2,3,,3,0,2.0
563889,26,4,2,4,2.0,2,0,2.0
605075,0,5,2,5,2.0,3,0,
680769,0,8,1,2,1.0,3,0,
690765,0,3,2,3,,2,0,2.0
760943,69,9,1,3,3.0,3,0,4.0
767058,0,2,2,2,2.0,3,0,
778414,0,3,2,3,,3,0,3.0
810872,17,3,2,3,1.0,3,0,4.0
868879,0,9,1,3,,3,0,2.0
906786,0,4,2,4,,3,0,2.0
914680,0,3,2,3,,3,0,2.0
963172,0,3,2,3,2.0,3,0,
1013582,0,3,2,3,2.0,3,0,
1045698,0,10,1,4,,3,0,3.0
1067040,32,4,2,4,2.0,3,0,1.0
1067797,0,10,1,4,,3,0,3.0
1122531,77,10,1,4,1.0,3,0,2.0
1129084,15,3,2,3,1.0,3,0,1.0
1132937,0,10,1,4,2.0,2,0,
11317,33,4,2,4,2.0,3,0,2.0
29394,0,11,1,5,,1,0,
70326,80,10,1,4,2.0,3,0,2.0
71375,0,9,1,3,,3,0,2.0
72160,0,2,2,2,,3,1,3.0
94609,0,2,2,2,,1,0,
143985,0,5,2,5,,3,0,
222952,0,3,2,3,,3,0,2.0
231341,0,1,2,1,,3,0,2.0
266877,0,3,2,3,,2,0,2.0
278229,0,9,1,3,,3,0,2.0
317183,0,2,2,2,,3,0,3.0
318080,0,4,2,4,,3,0,2.0
343849,0,10,1,4,,3,0,3.0
365721,0,3,2,3,,3,0,4.0
453877,44,5,2,5,2.0,3,0,2.0
460260,0,4,2,4,2.0,2,0,
487857,0,11,1,5,,1,0,
512681,0,4,2,4,,3,0,1.0
514686,0,5,2,5,,3,0,
533383,0,9,1,3,,2,0,3.0
538331,44,5,2,5,2.0,3,0,2.0
552151,19,3,2,3,1.0,3,0,2.0
561374,0,3,2,3,,3,0,4.0
567574,34,4,2,4,2.0,3,0,3.0
576809,0,4,2,4,,3,0,4.0
620121,0,10,1,4,,1,0,
668004,0,2,2,2,,3,0,
686220,78,10,1,4,1.0,3,0,4.0
712592,0,1,2,1,,3,1,
740841,0,11,1,5,,3,0,3.0
762788,0,1,2,1,,3,0,2.0
764569,0,10,1,4,2.0,1,0,
798550,0,8,1,2,,2,0,
819968,82,10,1,4,3.0,3,0,2.0
894133,0,4,2,4,,3,0,2.0
917214,0,5,2,5,2.0,2,0,
951977,0,4,2,4,,1,0,
985972,0,3,2,3,1.0,2,0,
1008712,7,2,2,2,2.0,3,0,2.0
1034152,17,3,2,3,1.0,3,1,4.0
1041162,0,3,2,3,,3,0,1.0
1120504,0,4,2,4,,3,0,3.0
1123161,0,11,1,5,,2,0,
35954,0,4,2,4,,3,0,2.0
53394,7,2,2,2,1.0,3,0,2.0
76137,0,5,2,5,,3,0,4.0
148166,0,5,2,5,,3,0,4.0
152494,0,9,1,3,2.0,1,0,
204600,0,5,2,5,,3,0,2.0
248470,0,2,2,2,,3,0,3.0
367177,2,1,2,1,2.0,3,1,3.0
408234,0,5,2,5,,3,0,
467764,0,4,2,4,,3,0,2.0
509760,46,5,2,5,3.0,3,0,2.0
548176,0,3,2,3,,3,0,
616222,0,3,2,3,,3,0,4.0
697456,0,9,1,3,,2,0,
712894,0,4,2,4,,3,0,3.0
718514,83,11,1,5,2.0,1,0,
774810,2,1,2,1,2.0,3,0,2.0
817050,7,2,2,2,1.0,3,0,2.0
828342,0,4,2,4,,3,0,2.0
836871,31,4,2,4,1.0,3,0,3.0
886030,0,4,2,4,,3,0,
895731,45,5,2,5,2.0,3,0,3.0
982565,96,12,1,6,2.0,3,0,2.0
996291,0,10,1,4,2.0,3,0,
1019151,0,2,2,2,,2,0,
1044235,0,9,1,3,,2,0,
1074627,0,3,2,3,,3,0,
1084008,33,4,2,4,2.0,3,0,2.0
1099819,0,3,2,3,,3,0,4.0
15601,31,4,2,4,1.0,3,0,4.0
27052,0,2,2,2,,3,1,3.0
154966,11,3,2,3,2.0,2,0,2.0
171532,41,5,2,5,1.0,3,0,2.0
194147,5,2,2,2,1.0,3,1,2.0
208859,0,6,2,6,,3,0,
234660,20,3,2,3,2.0,3,0,4.0
264032,91,11,1,5,2.0,3,0,2.0
285680,0,4,2,4,,3,0,3.0
308765,0,3,2,3,,3,0,1.0
314225,0,2,2,2,,3,0,2.0
345617,5,2,2,2,2.0,3,1,2.0
370701,0,2,2,2,,3,0,
381397,0,10,1,4,2.0,2,0,
432177,0,2,2,2,,1,0,
433149,0,6,2,6,,2,0,
446905,8,2,2,2,2.0,3,0,4.0
451986,0,4,2,4,,3,0,
476983,0,3,2,3,,3,0,2.0
497091,20,3,2,3,2.0,3,0,3.0
506394,0,4,2,4,2.0,1,0,
512265,2,1,2,1,1.0,3,0,3.0
548275,44,5,2,5,2.0,3,0,2.0
719257,0,3,2,3,,3,0,1.0
778159,0,6,2,6,,3,0,
793999,0,10,1,4,1.0,3,0,
820883,0,3,2,3,,3,0,1.0
882437,0,3,2,3,,3,0,3.0
887359,0,7,1,1,,2,0,
927992,0,4,2,4,,1,0,
937863,0,10,1,4,,2,0,
969893,88,11,1,5,1.0,3,0,2.0
1009089,44,5,2,5,2.0,3,0,2.0
1072801,0,5,2,5,,3,0,
1102871,20,3,2,3,2.0,3,0,3.0
2414,0,4,2,4,,3,0,2.0
18700,6,2,2,2,1.0,2,0,3.0
67785,0,5,2,5,2.0,3,0,
114597,0,4,2,4,,2,0,2.0
125680,35,4,2,4,3.0,3,0,2.0
214956,0,9,1,3,,2,0,
229188,0,2,2,2,,3,0,2.0
253847,20,3,2,3,2.0,3,0,3.0
258921,0,4,2,4,,3,0,3.0
261267,12,3,2,3,1.0,2,0,3.0
267822,0,3,2,3,,3,0,
290330,0,11,1,5,,2,0,
296412,0,4,2,4,,1,0,
334268,45,5,2,5,2.0,3,0,4.0
356756,2,1,2,1,1.0,3,0,3.0
375827,0,2,2,2,,2,1,
379405,0,9,1,3,,2,0,3.0
449223,0,4,2,4,,3,0,
451980,0,1,2,1,,3,0,3.0
473631,34,4,2,4,3.0,3,0,3.0
498510,0,2,2,2,,3,0,4.0
644025,54,8,1,2,2.0,3,1,2.0
662124,16,3,2,3,1.0,3,0,2.0
710117,0,5,2,5,,1,0,
719606,0,5,2,5,,1,0,
719614,0,10,1,4,,3,0,
774520,0,2,2,2,1.0,3,0,
848305,91,11,1,5,2.0,3,0,2.0
848965,0,3,2,3,,3,0,4.0
871361,0,4,2,4,,3,0,4.0
924028,0,5,2,5,,1,0,
929117,0,11,1,5,,3,0,
946664,0,5,2,5,,1,0,
1013403,0,3,2,3,,3,0,4.0
9810,0,11,1,5,,3,0,
53724,0,3,2,3,,3,0,1.0
122919,0,4,2,4,,2,0,4.0
140197,0,5,2,5,,1,0,
218467,0,11,1,5,,3,0,4.0
234846,0,4,2,4,,2,0,
303377,0,3,2,3,,2,0,
304671,0,5,2,5,,3,0,2.0
333012,60,9,1,3,2.0,2,0,2.0
338408,11,3,2,3,2.0,2,0,1.0
376952,0,9,1,3,1.0,3,1,
439610,0,2,2,2,,3,0,
443766,0,2,2,2,,2,0,
448486,0,3,2,3,,2,0,
509762,0,11,1,5,,2,0,
523252,77,10,1,4,1.0,3,0,2.0
543996,0,9,1,3,,2,0,
556784,41,5,2,5,1.0,3,0,2.0
572326,0,4,2,4,,1,0,
577062,0,5,2,5,,3,0,2.0
601771,57,8,1,2,1.0,3,0,3.0
637274,54,8,1,2,2.0,3,1,2.0
677570,0,10,1,4,,3,0,2.0
688422,30,4,2,4,1.0,3,0,1.0
764063,34,4,2,4,2.0,3,0,4.0
780097,35,4,2,4,3.0,3,0,1.0
788471,0,10,1,4,,3,0,4.0
790253,20,3,2,3,2.0,3,0,4.0
941598,0,1,2,1,,2,1,
970010,0,10,1,4,,3,0,4.0
987624,0,3,2,3,,3,0,2.0
1038984,82,10,1,4,2.0,3,0,2.0
1056815,0,9,1,3,,3,0,3.0
2737,0,2,2,2,,3,1,2.0
9036,0,4,2,4,,2,0,2.0
11674,0,5,2,5,,2,0,
73308,33,4,2,4,2.0,3,0,2.0
85039,0,5,2,5,,3,0,2.0
94667,92,11,1,5,2.0,3,0,3.0
116765,0,5,2,5,,3,0,2.0
196475,0,2,2,2,,1,0,
206966,0,4,2,4,,2,0,
225344,0,3,2,3,,2,0,
426762,0,10,1,4,,2,0,
457753,0,10,1,4,,3,0,2.0
459642,7,2,2,2,2.0,3,0,1.0
464641,0,8,1,2,,3,0,
491830,44,5,2,5,2.0,3,0,2.0
498392,5,2,2,2,2.0,3,1,2.0
615428,0,2,2,2,,2,1,3.0
703173,33,4,2,4,2.0,3,0,2.0
788142,0,10,1,4,1.0,2,0,
815796,96,12,1,6,2.0,3,0,2.0
832631,44,5,2,5,2.0,3,0,2.0
845770,0,10,1,4,,3,0,4.0
875181,8,2,2,2,2.0,3,0,4.0
884682,0,11,1,5,,3,0,4.0
899342,5,2,2,2,2.0,3,1,2.0
903192,0,10,1,4,,3,0,2.0
912942,0,3,2,3,,3,0,
991016,0,3,2,3,,3,0,
1011497,41,5,2,5,1.0,3,0,2.0
1060386,31,4,2,4,1.0,3,0,3.0
35037,0,3,2,3,,3,0,
57425,0,10,1,4,,3,0,1.0
127006,7,2,2,2,2.0,3,0,2.0
158294,0,10,1,4,,3,0,4.0
168880,7,2,2,2,2.0,3,0,2.0
198874,44,5,2,5,2.0,3,0,2.0
207072,0,9,1,3,,3,1,
230280,19,3,2,3,2.0,3,0,2.0
296702,80,10,1,4,2.0,3,0,2.0
300973,0,3,2,3,,3,0,1.0
327766,46,5,2,5,3.0,3,0,2.0
374855,0,9,1,3,,2,0,4.0
407098,0,5,2,5,,3,0,4.0
439886,0,1,2,1,,3,0,
447439,0,5,2,5,,3,0,3.0
449290,0,1,2,1,,3,0,
456214,0,4,2,4,,2,0,2.0
527597,34,4,2,4,3.0,3,0,4.0
533958,0,5,2,5,,3,0,2.0
565122,0,9,1,3,,3,0,4.0
620846,0,3,2,3,1.0,3,0,
689727,0,3,2,3,,2,0,
857330,34,4,2,4,2.0,3,0,4.0
862574,0,4,2,4,,3,0,
880012,81,10,1,4,2.0,3,0,3.0
929353,0,3,2,3,,2,0,
941845,0,2,2,2,,1,0,
983516,16,3,2,3,1.0,3,0,2.0
1031868,67,9,1,3,2.0,3,0,4.0
1052026,0,4,2,4,,3,0,3.0
1082935,0,3,2,3,1.0,3,0,
1086789,8,2,2,2,2.0,3,0,4.0
1092625,0,2,2,2,,3,0,3.0
1108961,0,10,1,4,,3,0,4.0
12562,5,2,2,2,3.0,3,1,1.0
19974,34,4,2,4,2.0,3,0,4.0
55959,0,2,2,2,,3,1,1.0
97408,0,4,2,4,,3,0,
124315,34,4,2,4,2.0,3,0,4.0
125234,0,4,2,4,,1,0,
142964,0,5,2,5,,3,0,3.0
239037,0,3,2,3,,3,0,2.0
250043,8,2,2,2,2.0,3,0,3.0
345281,92,11,1,5,3.0,3,0,4.0
361202,0,3,2,3,,3,0,
368213,0,10,1,4,,3,0,4.0
459513,0,3,2,3,,1,0,
478917,0,9,1,3,,3,0,2.0
490355,0,9,1,3,,3,0,
528604,0,4,2,4,,3,0,2.0
621808,0,10,1,4,2.0,3,0,
622797,45,5,2,5,3.0,3,0,3.0
715298,0,3,2,3,,2,0,
780366,0,3,2,3,1.0,3,0,
845841,0,10,1,4,,3,0,2.0
858527,66,9,1,3,2.0,3,0,2.0
908829,19,3,2,3,2.0,3,0,2.0
908979,66,9,1,3,2.0,3,0,2.0
914384,46,5,2,5,2.0,3,0,2.0
986257,0,3,2,3,,3,0,3.0
1038843,0,11,1,5,,2,0,
1046308,0,3,2,3,,3,0,2.0
1088927,20,3,2,3,2.0,3,0,3.0
1123023,0,4,2,4,,3,0,
60682,35,4,2,4,3.0,3,0,1.0
82045,8,2,2,2,1.0,3,0,3.0
91671,57,8,1,2,1.0,3,0,3.0
97242,0,3,2,3,,3,0,
139907,0,9,1,3,1.0,3,0,
179002,0,9,1,3,,2,0,
205906,20,3,2,3,2.0,3,0,4.0
241060,92,11,1,5,2.0,3,0,4.0
241726,34,4,2,4,2.0,3,0,3.0
378508,0,5,2,5,,3,0,3.0
393197,0,5,2,5,,3,0,4.0
400138,0,3,2,3,,3,0,2.0
462326,0,5,2,5,,1,0,
510818,92,11,1,5,2.0,3,0,3.0
526334,0,2,2,2,1.0,3,0,
531821,0,4,2,4,,3,0,2.0
579860,0,4,2,4,,2,0,
580078,0,10,1,4,,3,0,
603524,0,5,2,5,,3,0,1.0
629633,0,3,2,3,,3,0,
657432,0,3,2,3,,3,0,2.0
692762,0,10,1,4,2.0,3,0,
696945,0,8,1,2,,2,0,
698765,0,0,2,0,,1,0,
752376,0,5,2,5,,3,0,2.0
818855,0,3,2,3,,3,0,2.0
910441,0,5,2,5,,3,0,2.0
943860,0,4,2,4,,1,0,
998445,0,4,2,4,2.0,3,0,
1001725,5,2,2,2,1.0,3,1,2.0
1017222,43,5,2,5,2.0,3,0,1.0
1040808,8,2,2,2,1.0,3,0,3.0
1086293,0,5,2,5,,3,0,1.0
1118439,16,3,2,3,1.0,3,0,2.0
1122969,0,10,1,4,,3,0,2.0
21564,0,5,2,5,,3,0,2.0
207453,44,5,2,5,2.0,3,0,2.0
255868,0,8,1,2,,2,1,
364767,0,1,2,1,,2,0,4.0
440391,30,4,2,4,1.0,3,0,2.0
442907,66,9,1,3,2.0,3,0,2.0
467193,92,11,1,5,3.0,3,0,3.0
472105,15,3,2,3,1.0,3,0,1.0
545473,18,3,2,3,2.0,3,0,1.0
552768,57,8,1,2,1.0,3,0,3.0
585475,0,3,2,3,,3,0,3.0
591187,0,12,1,6,,3,0,2.0
597885,18,3,2,3,2.0,3,0,1.0
624832,61,9,1,3,2.0,2,0,4.0
629781,56,8,1,2,2.0,3,0,2.0
639134,2,1,2,1,1.0,3,0,3.0
815428,0,3,2,3,,3,0,2.0
858769,0,4,2,4,2.0,3,0,
895096,31,4,2,4,1.0,3,0,4.0
1025836,0,4,2,4,,3,0,3.0
1041527,10,3,2,3,2.0,1,0,4.0
1077881,0,5,2,5,2.0,3,0,
1084611,20,3,2,3,2.0,3,0,3.0
1105437,34,4,2,4,2.0,3,0,4.0
1127947,0,3,2,3,,2,0,
18455,0,4,2,4,,3,0,
35026,0,1,2,1,,3,0,
39234,0,11,1,5,,2,0,
68527,92,11,1,5,2.0,3,0,4.0
87698,0,10,1,4,,3,0,2.0
114378,41,5,2,5,1.0,3,0,1.0
129442,75,10,1,4,3.0,2,0,2.0
163337,0,8,1,2,,3,1,4.0
168833,0,4,2,4,2.0,3,0,
190748,33,4,2,4,2.0,3,0,2.0
196663,0,2,2,2,,3,1,
285838,20,3,2,3,2.0,3,0,3.0
326082,84,11,1,5,2.0,2,0,2.0
328100,0,1,2,1,,3,0,
570288,74,10,1,4,2.0,2,0,4.0
646299,0,4,2,4,,3,0,1.0
671431,88,11,1,5,1.0,3,0,2.0
701189,0,5,2,5,,3,0,
708286,0,4,2,4,,3,0,2.0
709116,0,3,2,3,,3,0,1.0
711080,0,1,2,1,,3,0,
771529,0,3,2,3,,2,0,4.0
780461,43,5,2,5,2.0,3,0,1.0
785212,0,4,2,4,,3,0,2.0
870983,0,9,1,3,,3,0,1.0
924300,0,11,1,5,,2,0,
955153,0,4,2,4,,1,0,
986228,68,9,1,3,3.0,3,0,2.0
1046601,0,11,1,5,,3,0,2.0
1102615,0,4,2,4,2.0,2,0,
1123824,0,3,2,3,,3,0,2.0
14428,74,10,1,4,1.0,2,0,3.0
23259,0,4,2,4,,3,0,2.0
37995,0,3,2,3,1.0,3,0,
110789,34,4,2,4,1.0,3,0,4.0
121734,2,1,2,1,1.0,3,0,4.0
166721,26,4,2,4,1.0,2,0,2.0
216020,67,9,1,3,2.0,3,0,3.0
235869,54,8,1,2,1.0,3,1,3.0
258783,0,1,2,1,,2,1,
285287,0,3,2,3,2.0,3,0,
315496,8,2,2,2,1.0,3,0,4.0
396474,0,5,2,5,,3,0,4.0
397718,0,4,2,4,,3,0,4.0
460107,35,4,2,4,3.0,3,0,2.0
